route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
20,2,1858,"20A ORCHARD",1,,163
20,2,1859,"20A ORCHARD",1,,163
20,2,1860,"20A ORCHARD",1,,163
20,2,1861,"20A ORCHARD",1,,163
20,2,1862,"20A ORCHARD",1,,163
20,2,1863,"20A ORCHARD",1,,163
20,2,1864,"20A ORCHARD",1,,163
20,2,1865,"20A ORCHARD",1,,163
20,2,1866,"20A ORCHARD",1,,163
20,2,1867,"20A ORCHARD",1,,163
20,2,1868,"20A ORCHARD",1,,163
20,2,1869,"20A ORCHARD",1,,163
20,2,1870,"20A ORCHARD",1,,163
20,2,1871,"20A ORCHARD",1,,163
20,2,1872,"20A ORCHARD",1,,163
20,2,1873,"20A ORCHARD",1,,163
20,2,1874,"20A ORCHARD",1,,163
20,2,1875,"20A ORCHARD",1,,163
20,3,1876,"20A CITY LINE",1,,164
20,3,1877,"20A CITY LINE",1,,164
20,3,1878,"20A CITY LINE",1,,165
20,3,1879,"20A ORCHARD",1,,166
20,3,1880,"20A ORCHARD",1,,167
20,3,1881,"20A ORCHARD",1,,168
20,3,1882,"20A ORCHARD",1,,168
20,3,1883,"20A ORCHARD",1,,168
20,3,1884,"20A ORCHARD",1,,168
20,3,1885,"20A ORCHARD",1,,168
20,3,1886,"20A ORCHARD",1,,168
20,3,1887,"20A ORCHARD",1,,168
20,3,1888,"20A ORCHARD",1,,168
20,3,1889,"20A ORCHARD",1,,168
20,3,1890,"20A ORCHARD",1,,168
20,3,1891,"20A ORCHARD",1,,168
20,3,1892,"20A ORCHARD",1,,168
20,3,1893,"20A ORCHARD",1,,168
20,3,1894,"20A ORCHARD",1,,168
20,3,1895,"20A ORCHARD",1,,168
20,3,1896,"20A ORCHARD",1,,168
20,3,1897,"20A ORCHARD",1,,168
20,3,1898,"20A ORCHARD",1,,168
20,3,1899,"20A ORCHARD",1,,168
20,3,1900,"20A ORCHARD",1,,168
20,3,1901,"20A ORCHARD",1,,168
20,3,1902,"20A ORCHARD",1,,168
20,3,1903,"20A ORCHARD",1,,168
20,3,1904,"20A ORCHARD",1,,168
20,3,1905,"20A ORCHARD",1,,168
20,3,1906,"20A ORCHARD",1,,168
20,3,1907,"20A ORCHARD",1,,168
20,3,1908,"20A ORCHARD",1,,168
20,3,1909,"20A ORCHARD",1,,168
20,3,1910,"20A ORCHARD",1,,168
20,3,1911,"20A ORCHARD",1,,168
20,3,1912,"20A ORCHARD",1,,168
20,3,1913,"20A ORCHARD",1,,168
20,3,1914,"20A ORCHARD",1,,168
20,3,1915,"20A ORCHARD",1,,168
20,3,1916,"20A ORCHARD",1,,168
20,3,1917,"20A ORCHARD",1,,168
20,3,1918,"20A ORCHARD",1,,168
20,3,1919,"20A ORCHARD",1,,168
20,3,1920,"20A ORCHARD",1,,168
20,3,1921,"20A ORCHARD",1,,168
20,3,1922,"20A ORCHARD",1,,168
20,3,1923,"20A ORCHARD",1,,168
20,3,1924,"20A ORCHARD",1,,168
20,3,1925,"20A ORCHARD",1,,168
22,1,1926,"22A NIAGARA",0,,169
22,1,1927,"22A NIAGARA",0,,169
22,1,1928,"22A NIAGARA",0,,169
22,1,1929,"22A NIAGARA",0,,169
22,1,1930,"22A NIAGARA",0,,169
22,1,1931,"22A NIAGARA",0,,169
22,1,1932,"22A NIAGARA",0,,169
22,1,1933,"22A NIAGARA",0,,169
22,1,1934,"22A NIAGARA",0,,169
22,1,1935,"22A NIAGARA",0,,169
22,1,1936,"22A NIAGARA",0,,169
22,1,1937,"22A NIAGARA",0,,169
22,2,1938,"22A NIAGARA",0,,170
22,2,1939,"22A NIAGARA",0,,170
22,2,1940,"22A NIAGARA",0,,170
22,2,1941,"22A NIAGARA",0,,170
22,2,1942,"22A NIAGARA",0,,170
22,2,1943,"22A NIAGARA",0,,170
22,2,1944,"22A NIAGARA",0,,170
22,2,1945,"22A NIAGARA",0,,170
22,3,1946,"22A NIAGARA",0,,171
22,3,1947,"22A NIAGARA",0,,172
22,3,1948,"22A NIAGARA",0,,172
22,3,1949,"22A NIAGARA",0,,173
22,3,1950,"22A NIAGARA",0,,173
22,3,1951,"22A NIAGARA",0,,173
22,3,1952,"22A NIAGARA",0,,173
22,3,1953,"22A NIAGARA",0,,173
22,3,1954,"22A NIAGARA",0,,173
22,3,1955,"22A NIAGARA",0,,173
22,3,1956,"22A NIAGARA",0,,173
22,3,1957,"22A NIAGARA",0,,173
22,3,1958,"22A NIAGARA",0,,173
22,3,1959,"22A NIAGARA",0,,173
22,3,1960,"22A NIAGARA",0,,173
22,3,1961,"22A NIAGARA",0,,173
22,3,1962,"22A NIAGARA",0,,173
22,3,1963,"22A NIAGARA",0,,173
22,3,1964,"22A NIAGARA",0,,173
22,3,1965,"22A NIAGARA",0,,173
22,3,1966,"22A NIAGARA",0,,173
22,3,1967,"22A NIAGARA",0,,173
22,3,1968,"22A NIAGARA",0,,173
22,3,1969,"22A NIAGARA",0,,173
22,3,1970,"22A NIAGARA",0,,173
22,1,1971,"22A THRUWAY MALL",1,,174
22,1,1972,"22A THRUWAY MALL",1,,174
22,1,1973,"22A THRUWAY MALL",1,,174
22,1,1974,"22A THRUWAY MALL",1,,174
22,1,1975,"22A THRUWAY MALL",1,,174
22,1,1976,"22A THRUWAY MALL",1,,174
22,1,1977,"22A THRUWAY MALL",1,,174
22,1,1978,"22A THRUWAY MALL",1,,174
22,1,1979,"22A THRUWAY MALL",1,,174
22,1,1980,"22A THRUWAY MALL",1,,174
22,1,1981,"22A THRUWAY MALL",1,,174
22,1,1982,"22A THRUWAY MALL",1,,174
22,2,1983,"22A THRUWAY MALL",1,,175
22,2,1984,"22A THRUWAY MALL",1,,175
22,2,1985,"22A THRUWAY MALL",1,,175
22,2,1986,"22A THRUWAY MALL",1,,175
22,2,1987,"22A THRUWAY MALL",1,,175
22,2,1988,"22A THRUWAY MALL",1,,175
22,2,1989,"22A THRUWAY MALL",1,,175
22,2,1990,"22A THRUWAY MALL",1,,175
22,3,1991,"22A THRUWAY MALL",1,,176
22,3,1992,"22A THRUWAY MALL",1,,177
22,3,1993,"22A THRUWAY MALL",1,,177
22,3,1994,"22A THRUWAY MALL",1,,177
22,3,1995,"22A THRUWAY MALL",1,,177
22,3,1996,"22A THRUWAY MALL",1,,177
22,3,1997,"22A THRUWAY MALL",1,,177
22,3,1998,"22A THRUWAY MALL",1,,177
22,3,1999,"22A THRUWAY MALL",1,,177
22,3,2000,"22A THRUWAY MALL",1,,177
22,3,2001,"22A THRUWAY MALL",1,,177
22,3,2002,"22A THRUWAY MALL",1,,177
22,3,2003,"22A THRUWAY MALL",1,,177
22,3,2004,"22A THRUWAY MALL",1,,177
22,3,2005,"22A THRUWAY MALL",1,,177
22,3,2006,"22A THRUWAY MALL",1,,177
22,3,2007,"22A THRUWAY MALL",1,,177
22,3,2008,"22A THRUWAY MALL",1,,177
22,3,2009,"22A THRUWAY MALL",1,,177
22,3,2010,"22A THRUWAY MALL",1,,177
22,3,2011,"22A THRUWAY MALL",1,,177
22,3,2012,"22A THRUWAY MALL",1,,177
22,3,2013,"22A THRUWAY MALL",1,,177
22,3,2014,"22D BAILEY",1,,178
22,3,2015,"22B BAILEY",1,,179
23,1,2016,"23A BAILEY-ABBOTT",0,,180
23,1,2017,"23A BAILEY-ABBOTT",0,,180
23,1,2018,"23A BAILEY-ABBOTT",0,,180
23,1,2019,"23A BAILEY-ABBOTT",0,,180
23,1,2020,"23A BAILEY-ABBOTT",0,,180
23,1,2021,"23A BAILEY-ABBOTT",0,,180
23,1,2022,"23A BAILEY-ABBOTT",0,,180
23,1,2023,"23A BAILEY-ABBOTT",0,,180
23,1,2024,"23A BAILEY-ABBOTT",0,,180
23,1,2025,"23A BAILEY-ABBOTT",0,,180
23,1,2026,"23A BAILEY-ABBOTT",0,,180
23,1,2027,"23A BAILEY-ABBOTT",0,,180
23,1,2028,"23A BAILEY-ABBOTT",0,,180
23,1,2029,"23A BAILEY-ABBOTT",0,,180
23,1,2030,"23A BAILEY-ABBOTT",0,,180
23,1,2031,"23A BAILEY-ABBOTT",0,,180
23,1,2032,"23A BAILEY-ABBOTT",0,,180
23,1,2033,"23A BAILEY-ABBOTT",0,,180
23,1,2034,"23A BAILEY-ABBOTT",0,,180
23,1,2035,"23A BAILEY-ABBOTT",0,,180
23,1,2036,"23A BAILEY-ABBOTT",0,,180
23,1,2037,"23A BAILEY-ABBOTT",0,,180
23,1,2038,"23A BAILEY-ABBOTT",0,,180
23,2,2039,"23A BAILEY-ABBOTT",0,,181
23,2,2040,"23A BAILEY-ABBOTT",0,,181
23,2,2041,"23A BAILEY-ABBOTT",0,,181
23,2,2042,"23A BAILEY-ABBOTT",0,,181
23,2,2043,"23A BAILEY-ABBOTT",0,,181
23,2,2044,"23A BAILEY-ABBOTT",0,,181
23,2,2045,"23A BAILEY-ABBOTT",0,,181
23,2,2046,"23A BAILEY-ABBOTT",0,,181
23,2,2047,"23A BAILEY-ABBOTT",0,,181
23,2,2048,"23A BAILEY-ABBOTT",0,,181
23,2,2049,"23A BAILEY-ABBOTT",0,,181
23,2,2050,"23A BAILEY-ABBOTT",0,,181
23,2,2051,"23A BAILEY-ABBOTT",0,,181
23,2,2052,"23A BAILEY-ABBOTT",0,,181
23,2,2053,"23A BAILEY-ABBOTT",0,,181
23,2,2054,"23A BAILEY-ABBOTT",0,,181
23,2,2055,"23A BAILEY-ABBOTT",0,,181
23,2,2056,"23A BAILEY-ABBOTT",0,,181
23,2,2057,"23A BAILEY-ABBOTT",0,,181
23,3,2058,"23A BAILEY-ABBOTT",0,,182
23,3,2059,"23C BAILEY-ABBOTT",0,,183
23,3,2060,"23A BAILEY-ABBOTT",0,,184
23,3,2061,"23R BAILEY-ABBOTT",0,,185
23,3,2062,"23A BAILEY-ABBOTT",0,,186
23,3,2063,"23A BAILEY-ABBOTT",0,,186
23,3,2064,"23A BAILEY-ABBOTT",0,,186
23,3,2065,"23A BAILEY-ABBOTT",0,,186
23,3,2066,"23A BAILEY-ABBOTT",0,,186
23,3,2067,"23A BAILEY-ABBOTT",0,,186
23,3,2068,"23A BAILEY-ABBOTT",0,,186
23,3,2069,"23A BAILEY-ABBOTT",0,,186
23,3,2070,"23A BAILEY-ABBOTT",0,,186
23,3,2071,"23A BAILEY-ABBOTT",0,,186
23,3,2072,"23A BAILEY-ABBOTT",0,,186
23,3,2073,"23A BAILEY-ABBOTT",0,,186
23,3,2074,"23A BAILEY-ABBOTT",0,,186
23,3,2075,"23A BAILEY-ABBOTT",0,,186
23,3,2076,"23A BAILEY-ABBOTT",0,,186
23,3,2077,"23A BAILEY-ABBOTT",0,,186
23,3,2078,"23A BAILEY-ABBOTT",0,,186
23,3,2079,"23A BAILEY-ABBOTT",0,,186
23,3,2080,"23A BAILEY-ABBOTT",0,,186
23,3,2081,"23A BAILEY-ABBOTT",0,,186
23,3,2082,"23A BAILEY-ABBOTT",0,,186
23,3,2083,"23A BAILEY-ABBOTT",0,,186
23,3,2084,"23A BAILEY-ABBOTT",0,,186
23,3,2085,"23A BAILEY-ABBOTT",0,,186
23,3,2086,"23A BAILEY-ABBOTT",0,,186
23,3,2087,"23A BAILEY-ABBOTT",0,,186
23,3,2088,"23A BAILEY-ABBOTT",0,,186
23,3,2089,"23A BAILEY-ABBOTT",0,,186
23,3,2090,"23A BAILEY-ABBOTT",0,,186
23,3,2091,"23A BAILEY-ABBOTT",0,,186
23,3,2092,"23A BAILEY-ABBOTT",0,,186
23,3,2093,"23A BAILEY-ABBOTT",0,,186
23,3,2094,"23A BAILEY-ABBOTT",0,,186
23,3,2095,"23A BAILEY-ABBOTT",0,,186
23,3,2096,"23A BAILEY-ABBOTT",0,,186
23,3,2097,"23A BAILEY-ABBOTT",0,,186
23,3,2098,"23A BAILEY-ABBOTT",0,,186
23,3,2099,"23A BAILEY-ABBOTT",0,,186
23,3,2100,"23A BAILEY-ABBOTT",0,,186
23,3,2101,"23A BAILEY-ABBOTT",0,,186
23,3,2102,"23A BAILEY-ABBOTT",0,,186
23,3,2103,"23A BAILEY-ABBOTT",0,,186
23,3,2104,"23A BAILEY-ABBOTT",0,,186
23,3,2105,"23A BAILEY-ABBOTT",0,,186
23,3,2106,"23S BAILEY-ABBOTT",0,,187
23,3,2107,"23A BAILEY-ABBOTT",0,,188
23,3,2108,"23R BAILEY-ABBOTT",0,,189
23,3,2109,"23A BAILEY-ABBOTT",0,,190
23,3,2110,"23W SOUTH PARK HS",0,,191
23,1,2111,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2112,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2113,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2114,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2115,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2116,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2117,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2118,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2119,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2120,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2121,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2122,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2123,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2124,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2125,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2126,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2127,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2128,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2129,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2130,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2131,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2132,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,1,2133,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,192
23,2,2134,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2135,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2136,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2137,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2138,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2139,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2140,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2141,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2142,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2143,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2144,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2145,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2146,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2147,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2148,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2149,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2150,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2151,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,2,2152,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,193
23,3,2153,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,194
23,3,2154,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2155,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2156,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2157,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2158,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2159,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2160,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2161,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2162,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2163,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2164,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2165,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2166,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2167,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2168,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2169,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2170,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2171,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2172,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2173,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2174,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2175,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2176,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2177,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2178,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2179,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2180,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2181,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2182,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2183,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2184,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2185,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2186,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2187,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2188,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2189,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2190,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2191,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2192,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2193,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2194,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2195,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2196,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2197,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2198,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,195
23,3,2199,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,196
23,3,2200,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,197
23,3,2201,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,198
23,3,2202,"23A BLACK ROCK RIVERSIDE TRANSIT HUB",1,,199
23,3,2203,"23R RIVERSIDE HS",1,,200
24,1,2204,"24B DOWNTOWN",0,,201
24,1,2205,"24B DOWNTOWN",0,,201
24,1,2206,"24B DOWNTOWN",0,,201
24,1,2207,"24B DOWNTOWN",0,,201
24,1,2208,"24B DOWNTOWN",0,,201
24,1,2209,"24B DOWNTOWN",0,,201
24,1,2210,"24B DOWNTOWN",0,,201
24,1,2211,"24B DOWNTOWN",0,,201
24,1,2212,"24B DOWNTOWN",0,,201
24,1,2213,"24B DOWNTOWN",0,,201
24,1,2214,"24B DOWNTOWN",0,,201
24,1,2215,"24B DOWNTOWN",0,,201
24,1,2216,"24B DOWNTOWN",0,,201
24,1,2217,"24B DOWNTOWN",0,,201
24,1,2218,"24B DOWNTOWN",0,,201
24,1,2219,"24B DOWNTOWN",0,,201
24,1,2220,"24B DOWNTOWN",0,,201
24,1,2221,"24B DOWNTOWN",0,,201
24,1,2222,"24B DOWNTOWN",0,,201
24,1,2223,"24B DOWNTOWN",0,,201
24,1,2224,"24B DOWNTOWN",0,,201
24,1,2225,"24B DOWNTOWN",0,,201
24,1,2226,"24B DOWNTOWN",0,,201
24,2,2227,"24B DOWNTOWN",0,,202
24,2,2228,"24B DOWNTOWN",0,,202
24,2,2229,"24B DOWNTOWN",0,,202
24,2,2230,"24B DOWNTOWN",0,,202
24,2,2231,"24B DOWNTOWN",0,,202
24,2,2232,"24B DOWNTOWN",0,,202
24,2,2233,"24B DOWNTOWN",0,,202
24,2,2234,"24B DOWNTOWN",0,,202
24,2,2235,"24B DOWNTOWN",0,,202
24,2,2236,"24B DOWNTOWN",0,,202
24,2,2237,"24B DOWNTOWN",0,,202
24,2,2238,"24B DOWNTOWN",0,,202
24,2,2239,"24B DOWNTOWN",0,,202
24,2,2240,"24B DOWNTOWN",0,,202
24,2,2241,"24B DOWNTOWN",0,,202
24,2,2242,"24B DOWNTOWN",0,,202
24,2,2243,"24B DOWNTOWN",0,,202
24,2,2244,"24B DOWNTOWN",0,,202
24,2,2245,"24B DOWNTOWN",0,,202
24,2,2246,"24B DOWNTOWN",0,,202
24,2,2247,"24B DOWNTOWN",0,,202
24,3,2248,"24B DOWNTOWN",0,,203
24,3,2249,"24B DOWNTOWN",0,,203
24,3,2250,"24B DOWNTOWN",0,,203
24,3,2251,"24B DOWNTOWN",0,,203
24,3,2252,"24B DOWNTOWN",0,,203
24,3,2253,"24B DOWNTOWN",0,,203
24,3,2254,"24B DOWNTOWN",0,,203
24,3,2255,"24B DOWNTOWN",0,,203
24,3,2256,"24B DOWNTOWN",0,,203
24,3,2257,"24B DOWNTOWN",0,,203
24,3,2258,"24B DOWNTOWN",0,,203
24,3,2259,"24B DOWNTOWN",0,,203
24,3,2260,"24B DOWNTOWN",0,,203
24,3,2261,"24B DOWNTOWN",0,,203
24,3,2262,"24B DOWNTOWN",0,,203
24,3,2263,"24B DOWNTOWN",0,,203
24,3,2264,"24B DOWNTOWN",0,,203
24,3,2265,"24B DOWNTOWN",0,,203
24,3,2266,"24B DOWNTOWN",0,,203
24,3,2267,"24B DOWNTOWN",0,,203
24,3,2268,"24B DOWNTOWN",0,,203
24,3,2269,"24B DOWNTOWN",0,,203
24,3,2270,"24B DOWNTOWN",0,,203
24,3,2271,"24B DOWNTOWN",0,,203
24,3,2272,"24B DOWNTOWN",0,,203
24,3,2273,"24X DOWNTOWN EXPRESS",0,,204
24,3,2274,"24X DOWNTOWN EXPRESS",0,,204
24,3,2275,"24X DOWNTOWN EXPRESS",0,,204
24,3,2276,"24X DOWNTOWN EXPRESS",0,,204
24,3,2277,"24L DOWNTOWN LIMITED STOPS",0,,205
24,3,2278,"24L DOWNTOWN LIMITED STOPS",0,,205
24,3,2279,"24L DOWNTOWN LIMITED STOPS",0,,205
24,3,2280,"24L DOWNTOWN LIMITED STOPS",0,,205
24,3,2281,"24L DOWNTOWN LIMITED STOPS",0,,205
24,3,2282,"24L DOWNTOWN LIMITED STOPS",0,,205
24,3,2283,"24L DOWNTOWN LIMITED STOPS",0,,205
24,3,2284,"24B DOWNTOWN VIA HOLTZ RD",0,,206
24,3,2285,"24B DOWNTOWN VIA HOLTZ RD",0,,206
24,3,2286,"24B DOWNTOWN VIA HOLTZ RD",0,,207
24,3,2287,"24B DOWNTOWN VIA HOLTZ RD",0,,207
24,3,2288,"24B DOWNTOWN VIA HOLTZ RD",0,,207
24,3,2289,"24A DOWNTOWN",0,,208
24,1,2290,"24B AIRPORT",1,,209
24,1,2291,"24B AIRPORT",1,,209
24,1,2292,"24B AIRPORT",1,,209
24,1,2293,"24B AIRPORT",1,,209
24,1,2294,"24B AIRPORT",1,,209
24,1,2295,"24B AIRPORT",1,,209
24,1,2296,"24B AIRPORT",1,,209
24,1,2297,"24B AIRPORT",1,,209
24,1,2298,"24B AIRPORT",1,,209
24,1,2299,"24B AIRPORT",1,,209
24,1,2300,"24B AIRPORT",1,,209
24,1,2301,"24B AIRPORT",1,,209
24,1,2302,"24B AIRPORT",1,,209
24,1,2303,"24B AIRPORT",1,,209
24,1,2304,"24B AIRPORT",1,,209
24,1,2305,"24B AIRPORT",1,,209
24,1,2306,"24B AIRPORT",1,,209
24,1,2307,"24B AIRPORT",1,,209
24,1,2308,"24B AIRPORT",1,,209
24,1,2309,"24B AIRPORT",1,,209
24,1,2310,"24B AIRPORT",1,,209
24,1,2311,"24B AIRPORT",1,,209
24,1,2312,"24B AIRPORT",1,,209
24,1,2313,"24B AIRPORT",1,,209
24,2,2314,"24B AIRPORT",1,,210
24,2,2315,"24B AIRPORT",1,,210
24,2,2316,"24B AIRPORT",1,,210
24,2,2317,"24B AIRPORT",1,,210
24,2,2318,"24B AIRPORT",1,,210
24,2,2319,"24B AIRPORT",1,,210
24,2,2320,"24B AIRPORT",1,,210
24,2,2321,"24B AIRPORT",1,,210
24,2,2322,"24B AIRPORT",1,,210
24,2,2323,"24B AIRPORT",1,,210
24,2,2324,"24B AIRPORT",1,,210
24,2,2325,"24B AIRPORT",1,,210
24,2,2326,"24B AIRPORT",1,,210
24,2,2327,"24B AIRPORT",1,,210
24,2,2328,"24B AIRPORT",1,,210
24,2,2329,"24B AIRPORT",1,,210
24,2,2330,"24B AIRPORT",1,,210
24,2,2331,"24B AIRPORT",1,,210
24,2,2332,"24B AIRPORT",1,,210
24,2,2333,"24B AIRPORT",1,,210
24,2,2334,"24B AIRPORT",1,,210
24,3,2335,"24B AIRPORT",1,,211
24,3,2336,"24B AIRPORT",1,,211
24,3,2337,"24B AIRPORT",1,,211
24,3,2338,"24B AIRPORT",1,,211
24,3,2339,"24B AIRPORT",1,,211
24,3,2340,"24B AIRPORT",1,,211
24,3,2341,"24B AIRPORT",1,,211
24,3,2342,"24B AIRPORT",1,,211
24,3,2343,"24B AIRPORT",1,,211
24,3,2344,"24B AIRPORT",1,,211
24,3,2345,"24B AIRPORT",1,,211
24,3,2346,"24B AIRPORT",1,,211
24,3,2347,"24B AIRPORT",1,,211
24,3,2348,"24B AIRPORT",1,,211
24,3,2349,"24B AIRPORT",1,,211
24,3,2350,"24B AIRPORT",1,,211
24,3,2351,"24B AIRPORT",1,,211
24,3,2352,"24B AIRPORT",1,,211
24,3,2353,"24B AIRPORT",1,,211
24,3,2354,"24B AIRPORT",1,,211
24,3,2355,"24B AIRPORT",1,,211
24,3,2356,"24B AIRPORT",1,,211
24,3,2357,"24B AIRPORT",1,,211
24,3,2358,"24B AIRPORT",1,,211
24,3,2359,"24B AIRPORT",1,,211
24,3,2360,"24B AIRPORT",1,,211
24,3,2361,"24B AIRPORT VIA HOLTZ RD",1,,212
24,3,2362,"24B AIRPORT VIA HOLTZ RD",1,,212
24,3,2363,"24B AIRPORT VIA HOLTZ RD",1,,213
24,3,2364,"24B AIRPORT VIA HOLTZ RD",1,,213
